nome,idade,salario,departamento,faixa_etaria
Carlos,33,8811,RH,Adulto
Ana,44,7486,TI,Sênior
João,27,3382,TI,Jovem
Ana,29,4187,RH,Jovem
Ana,28,9609,RH,Jovem
João,31,7106,TI,Adulto
Carlos,60,8582,Financeiro,Sênior
Maria,30,5331,RH,Adulto
João,51,9926,TI,Sênior
Ana,32,4119,TI,Adulto
Pedro,30,7131,TI,Adulto
Ana,24,4943,RH,Jovem
Pedro,36,9293,Financeiro,Adulto
Carlos,38,9205,RH,Adulto
Pedro,59,9363,Financeiro,Sênior
Carlos,30,2552,TI,Adulto
Pedro,52,8979,RH,Sênior
João,35,4436,Financeiro,Adulto
João,43,3761,RH,Sênior
João,57,4333,RH,Sênior
Ana,43,5334,RH,Sênior
João,51,3126,TI,Sênior
Pedro,41,9589,RH,Sênior
João,52,9537,Financeiro,Sênior
Ana,22,7757,TI,Jovem
Carlos,44,5335,Financeiro,Sênior
João,39,4056,Financeiro,Adulto
Pedro,24,5666,Financeiro,Jovem
Pedro,49,7467,RH,Sênior
Pedro,22,4017,TI,Jovem
Ana,53,7007,RH,Sênior
Pedro,51,8862,TI,Sênior
Ana,32,5807,RH,Adulto
Carlos,58,3931,RH,Sênior
Carlos,22,7062,TI,Jovem
Maria,46,9709,RH,Sênior
Carlos,25,9350,Financeiro,Jovem
Pedro,47,3880,TI,Sênior
João,23,9151,TI,Jovem
João,57,4963,TI,Sênior
João,38,8255,TI,Adulto
Carlos,39,8466,TI,Adulto
João,52,4003,TI,Sênior
João,41,7802,RH,Sênior
Pedro,27,3424,TI,Jovem
Ana,45,8423,TI,Sênior
João,48,6867,RH,Sênior
Ana,31,5014,RH,Adulto
Pedro,33,8851,TI,Adulto
Pedro,33,3887,TI,Adulto
Ana,39,4038,RH,Adulto
Ana,32,4678,TI,Adulto
Maria,55,7609,RH,Sênior
João,44,3965,RH,Sênior
Pedro,60,3376,Financeiro,Sênior
Carlos,54,3514,TI,Sênior
Maria,45,2809,Financeiro,Sênior
Ana,21,4194,TI,Jovem
Pedro,54,3623,TI,Sênior
Carlos,28,4690,RH,Jovem
João,58,4133,RH,Sênior
Carlos,53,8405,TI,Sênior
Pedro,43,3239,TI,Sênior
João,43,8950,RH,Sênior
Maria,31,7707,TI,Adulto
Pedro,47,5535,TI,Sênior
Carlos,20,4442,RH,Jovem
Carlos,60,6183,RH,Sênior
Maria,31,7085,Financeiro,Adulto
Maria,20,5679,Financeiro,Jovem
Ana,35,4992,RH,Adulto
João,52,5202,RH,Sênior
Maria,25,9401,RH,Jovem
Maria,23,6448,RH,Jovem
Maria,21,9869,TI,Jovem
Maria,39,8077,RH,Adulto
Ana,55,8905,TI,Sênior
Maria,27,3707,TI,Jovem
Pedro,51,5548,RH,Sênior
Maria,45,4473,RH,Sênior
Ana,29,5996,TI,Jovem
Ana,25,3403,TI,Jovem
Carlos,25,4669,RH,Jovem
Ana,36,3618,RH,Adulto
João,57,8129,TI,Sênior
Pedro,26,9556,TI,Jovem
Ana,26,7826,RH,Jovem
Pedro,35,5021,RH,Adulto
Pedro,46,2748,TI,Sênior
Ana,34,3306,Financeiro,Adulto
Maria,37,3355,TI,Adulto
Carlos,46,6160,RH,Sênior
Maria,37,3105,RH,Adulto
Carlos,35,8880,TI,Adulto
Maria,29,9720,RH,Jovem
Carlos,39,7662,Financeiro,Adulto
Maria,39,6898,TI,Adulto
Maria,35,8548,Financeiro,Adulto
Carlos,30,4257,TI,Adulto
Carlos,53,9374,TI,Sênior
João,32,6140,RH,Adulto
João,52,3900,TI,Sênior
Carlos,23,7437,RH,Jovem
Carlos,36,7058,RH,Adulto
Maria,59,3139,TI,Sênior
Maria,30,9644,RH,Adulto
João,28,7878,TI,Jovem
Ana,45,9552,TI,Sênior
João,44,7947,TI,Sênior
João,44,5295,TI,Sênior
Pedro,43,6412,TI,Sênior
Ana,28,6311,TI,Jovem
João,36,5149,TI,Adulto
Pedro,60,6896,TI,Sênior
Carlos,34,7340,TI,Adulto
Maria,53,3822,TI,Sênior
João,51,7753,TI,Sênior
João,35,7129,RH,Adulto
Ana,30,4081,RH,Adulto
Carlos,55,6878,TI,Sênior
Ana,20,4658,RH,Jovem
Pedro,21,4506,TI,Jovem
Maria,47,4246,RH,Sênior
Ana,45,6967,RH,Sênior
Ana,44,7719,RH,Sênior
Maria,48,4443,RH,Sênior
João,43,9981,TI,Sênior
Maria,50,5852,RH,Sênior
Pedro,26,5392,TI,Jovem
João,49,4706,TI,Sênior
Maria,51,7393,Financeiro,Sênior
Pedro,33,3468,RH,Adulto
Carlos,28,3543,Financeiro,Jovem
Ana,34,3209,TI,Adulto
Pedro,37,8208,Financeiro,Adulto
Maria,57,9328,TI,Sênior
Carlos,27,8495,Financeiro,Jovem
Pedro,50,4725,Financeiro,Sênior
Maria,43,4559,RH,Sênior
Ana,40,3395,TI,Sênior
Pedro,33,5371,RH,Adulto
João,44,3783,TI,Sênior
Carlos,57,2962,RH,Sênior
Maria,33,8813,RH,Adulto
Maria,36,5087,RH,Adulto
Ana,31,5431,RH,Adulto
Ana,25,6199,RH,Jovem
Pedro,51,8824,Financeiro,Sênior
Maria,37,3324,RH,Adulto
Maria,47,5085,Financeiro,Sênior
Pedro,49,2796,TI,Sênior
Ana,22,6262,TI,Jovem
João,30,4210,RH,Adulto
Maria,28,7807,TI,Jovem
Maria,57,7808,RH,Sênior
Carlos,21,6741,Financeiro,Jovem
Pedro,31,4905,RH,Adulto
Pedro,31,7213,RH,Adulto
Ana,27,3215,TI,Jovem
Ana,35,7474,RH,Adulto
Pedro,36,8443,TI,Adulto
Pedro,29,8983,RH,Jovem
Pedro,46,4849,TI,Sênior
Pedro,58,7055,Financeiro,Sênior
Ana,54,7057,RH,Sênior
Maria,21,3369,RH,Jovem
Ana,29,5066,TI,Jovem
Carlos,46,3272,Financeiro,Sênior
Ana,41,5020,Financeiro,Sênior
Ana,31,2984,RH,Adulto
Pedro,50,3328,RH,Sênior
Ana,55,2844,TI,Sênior
Maria,35,7647,TI,Adulto
Pedro,26,9440,RH,Jovem
Ana,46,2985,TI,Sênior
Ana,22,4048,TI,Jovem
Carlos,54,6118,Financeiro,Sênior
Maria,33,8387,RH,Adulto
Ana,24,2993,RH,Jovem
Pedro,21,9919,RH,Jovem
João,34,7537,TI,Adulto
Pedro,34,6800,Financeiro,Adulto
João,37,8323,Financeiro,Adulto
João,27,4730,TI,Jovem
Pedro,38,3651,RH,Adulto
Pedro,25,4698,TI,Jovem
Pedro,50,7032,TI,Sênior
João,42,9239,TI,Sênior
Pedro,36,8620,TI,Adulto
Maria,36,7709,RH,Adulto
Ana,59,6992,TI,Sênior
Carlos,20,5417,TI,Jovem
Pedro,22,4425,RH,Jovem
Ana,31,5259,RH,Adulto
Pedro,35,9771,TI,Adulto
Maria,32,3891,TI,Adulto
João,35,7641,TI,Adulto
Maria,31,3071,TI,Adulto
Maria,43,4790,TI,Sênior
Maria,20,5124,RH,Jovem
Pedro,44,7458,TI,Sênior
Ana,34,6203,TI,Adulto
João,35,8820,Financeiro,Adulto
Carlos,33,6768,Financeiro,Adulto
Ana,24,9435,RH,Jovem
Ana,24,3466,TI,Jovem
João,37,5729,Financeiro,Adulto
Ana,35,8734,Financeiro,Adulto
Pedro,56,3580,RH,Sênior
Carlos,50,5921,TI,Sênior
João,47,5811,RH,Sênior
Maria,34,7658,Financeiro,Adulto
Maria,42,6583,Financeiro,Sênior
Carlos,31,2672,TI,Adulto
Carlos,26,9794,RH,Jovem
João,56,5788,TI,Sênior
Pedro,58,5197,RH,Sênior
Pedro,35,9740,RH,Adulto
João,60,8045,Financeiro,Sênior
Carlos,40,3522,TI,Sênior
Pedro,20,5763,TI,Jovem
João,52,4889,Financeiro,Sênior
Maria,28,2557,RH,Jovem
Carlos,21,5768,Financeiro,Jovem
Pedro,29,5446,Financeiro,Jovem
Carlos,47,5359,TI,Sênior
Ana,26,5599,RH,Jovem
João,40,9645,TI,Sênior
Pedro,59,4180,TI,Sênior
Pedro,21,5301,RH,Jovem
Maria,31,6788,RH,Adulto
Carlos,53,7017,RH,Sênior
Maria,45,9623,Financeiro,Sênior
Maria,34,6151,RH,Adulto
Carlos,59,6177,TI,Sênior
João,24,7719,RH,Jovem
Maria,42,3361,RH,Sênior
Ana,31,9683,RH,Adulto
João,37,5547,TI,Adulto
Carlos,28,6301,TI,Jovem
Maria,60,4072,Financeiro,Sênior
Ana,25,3813,TI,Jovem
Ana,34,2646,RH,Adulto
Maria,29,2658,TI,Jovem
Maria,50,4035,RH,Sênior
João,29,5131,RH,Jovem
Ana,55,4960,RH,Sênior
Ana,47,6696,TI,Sênior
Maria,31,9362,Financeiro,Adulto
João,26,6197,Financeiro,Jovem
Carlos,59,8207,TI,Sênior
Carlos,55,5544,RH,Sênior
Pedro,50,3172,RH,Sênior
Pedro,60,2694,TI,Sênior
Pedro,42,6503,TI,Sênior
João,42,4465,RH,Sênior
Carlos,60,4737,TI,Sênior
Ana,28,7667,Financeiro,Jovem
João,49,5409,TI,Sênior
João,23,3807,TI,Jovem
Maria,42,5613,Financeiro,Sênior
Maria,55,3784,RH,Sênior
Maria,24,4616,RH,Jovem
Carlos,24,8536,RH,Jovem
Ana,37,7724,Financeiro,Adulto
Carlos,41,7982,TI,Sênior
Carlos,55,6472,RH,Sênior
Pedro,23,9171,RH,Jovem
Pedro,48,2951,TI,Sênior
Maria,33,9085,RH,Adulto
Carlos,32,3054,Financeiro,Adulto
Maria,23,7479,RH,Jovem
Pedro,34,3043,Financeiro,Adulto
João,58,8745,RH,Sênior
Maria,29,9527,Financeiro,Jovem
João,38,3472,RH,Adulto
Ana,25,9760,RH,Jovem
Maria,32,6941,Financeiro,Adulto
Maria,53,2619,Financeiro,Sênior
Maria,20,7693,TI,Jovem
Ana,31,6713,TI,Adulto
Ana,25,4903,Financeiro,Jovem
João,58,7011,RH,Sênior
Pedro,49,8925,TI,Sênior
Pedro,53,5231,TI,Sênior
João,34,3562,TI,Adulto
Ana,38,8348,RH,Adulto
Maria,22,7945,RH,Jovem
Maria,45,9900,Financeiro,Sênior
João,32,3793,TI,Adulto
Ana,32,3769,TI,Adulto
Pedro,48,7737,RH,Sênior
Ana,58,3497,RH,Sênior
Maria,50,8290,TI,Sênior
Maria,48,5877,TI,Sênior
Maria,54,9174,RH,Sênior
Carlos,20,7571,RH,Jovem
Ana,33,4565,TI,Adulto
Ana,44,6159,RH,Sênior
Carlos,51,6293,RH,Sênior
Pedro,29,9774,RH,Jovem
João,31,6304,TI,Adulto
Pedro,29,8822,TI,Jovem
Ana,37,4724,RH,Adulto
Maria,54,3548,Financeiro,Sênior
Carlos,59,4005,TI,Sênior
Carlos,25,9020,TI,Jovem
Maria,44,9565,TI,Sênior
Ana,33,9543,Financeiro,Adulto
Ana,58,6894,TI,Sênior
Maria,52,6570,RH,Sênior
Ana,35,9689,TI,Adulto
Pedro,48,3616,TI,Sênior
Pedro,58,8132,TI,Sênior
Carlos,52,7162,Financeiro,Sênior
João,23,4456,TI,Jovem
João,42,3246,TI,Sênior
Carlos,46,7692,RH,Sênior
Ana,51,9572,Financeiro,Sênior
Maria,59,9338,TI,Sênior
Ana,44,4195,RH,Sênior
Pedro,48,7953,TI,Sênior
Maria,27,3074,RH,Jovem
Pedro,47,4659,TI,Sênior
Carlos,57,4977,TI,Sênior
João,46,5835,Financeiro,Sênior
Ana,20,7133,Financeiro,Jovem
Ana,35,7111,RH,Adulto
Carlos,30,6851,RH,Adulto
João,33,7679,TI,Adulto
Maria,59,7248,Financeiro,Sênior
Carlos,44,9209,RH,Sênior
Carlos,36,4306,Financeiro,Adulto
Maria,52,5603,RH,Sênior
Ana,30,6033,TI,Adulto
Pedro,50,3118,TI,Sênior
Ana,27,8711,Financeiro,Jovem
João,47,7851,Financeiro,Sênior
Maria,44,7766,Financeiro,Sênior
Maria,24,6323,TI,Jovem
Ana,54,8209,RH,Sênior
Maria,48,9298,RH,Sênior
João,42,9511,TI,Sênior
Maria,46,3951,RH,Sênior
Pedro,51,5795,Financeiro,Sênior
Carlos,28,3636,TI,Jovem
Maria,29,6495,TI,Jovem
João,37,2973,RH,Adulto
Pedro,34,2562,TI,Adulto
Carlos,41,6693,TI,Sênior
Pedro,56,4961,RH,Sênior
Pedro,43,8452,TI,Sênior
Pedro,25,8237,Financeiro,Jovem
Maria,32,9730,RH,Adulto
Ana,45,9573,RH,Sênior
Carlos,23,4900,Financeiro,Jovem
Maria,29,6229,TI,Jovem
Pedro,50,8551,TI,Sênior
Carlos,52,5683,TI,Sênior
Pedro,22,7631,RH,Jovem
Carlos,21,3990,RH,Jovem
Pedro,45,6316,TI,Sênior
João,41,3000,TI,Sênior
Pedro,47,7858,TI,Sênior
Maria,25,8344,RH,Jovem
Pedro,48,7927,Financeiro,Sênior
João,21,4294,RH,Jovem
Ana,54,9772,TI,Sênior
Ana,27,9738,RH,Jovem
Pedro,42,9393,RH,Sênior
Ana,20,8356,TI,Jovem
Ana,55,8270,TI,Sênior
Carlos,30,7946,TI,Adulto
Ana,58,3094,RH,Sênior
João,24,7531,TI,Jovem
Maria,25,4456,Financeiro,Jovem
Pedro,54,9684,TI,Sênior
João,24,3955,RH,Jovem
Carlos,22,5792,Financeiro,Jovem
Ana,24,4106,TI,Jovem
Maria,49,9010,TI,Sênior
Ana,32,9876,Financeiro,Adulto
Pedro,35,3349,TI,Adulto
Pedro,60,6377,Financeiro,Sênior
Carlos,56,7091,RH,Sênior
Maria,32,9815,RH,Adulto
Maria,43,9215,Financeiro,Sênior
Ana,50,5243,TI,Sênior
Maria,46,6811,RH,Sênior
João,39,3287,Financeiro,Adulto
João,21,5794,Financeiro,Jovem
Ana,44,9043,RH,Sênior
Ana,46,4254,RH,Sênior
Maria,59,7762,TI,Sênior
Maria,42,7123,RH,Sênior
Maria,60,4468,Financeiro,Sênior
Ana,27,7076,RH,Jovem
Pedro,49,4223,RH,Sênior
Carlos,41,3451,TI,Sênior
Ana,52,9518,TI,Sênior
Maria,39,3855,TI,Adulto
Maria,28,8488,RH,Jovem
Carlos,59,9845,RH,Sênior
João,53,9452,RH,Sênior
Carlos,45,8927,TI,Sênior
Maria,31,4089,RH,Adulto
Carlos,59,2708,RH,Sênior
Ana,45,7707,RH,Sênior
Pedro,54,5018,TI,Sênior
Maria,56,3224,TI,Sênior
Maria,51,4023,TI,Sênior
João,52,2655,Financeiro,Sênior
Pedro,22,5211,Financeiro,Jovem
João,29,4212,TI,Jovem
João,25,3952,Financeiro,Jovem
Ana,60,3691,TI,Sênior
João,28,2594,TI,Jovem
Carlos,29,7434,Financeiro,Jovem
Pedro,59,4309,RH,Sênior
Carlos,42,9150,TI,Sênior
Pedro,52,4388,Financeiro,Sênior
Pedro,21,4478,Financeiro,Jovem
Pedro,52,7251,RH,Sênior
Carlos,42,9834,TI,Sênior
Carlos,34,6373,Financeiro,Adulto
Ana,44,4583,TI,Sênior
Maria,60,6651,RH,Sênior
Carlos,54,8737,TI,Sênior
Carlos,27,7274,Financeiro,Jovem
Ana,51,8517,TI,Sênior
Ana,44,8177,Financeiro,Sênior
Maria,24,8005,RH,Jovem
Pedro,30,2667,Financeiro,Adulto
Pedro,46,8476,RH,Sênior
Ana,34,8586,Financeiro,Adulto
Carlos,21,4126,RH,Jovem
Maria,59,7110,Financeiro,Sênior
João,44,8149,RH,Sênior
Maria,27,3471,RH,Jovem
Ana,56,4781,TI,Sênior
João,47,5202,RH,Sênior
Pedro,27,6721,TI,Jovem
Ana,30,3573,RH,Adulto
Carlos,43,7262,TI,Sênior
João,29,5569,RH,Jovem
João,30,5742,TI,Adulto
Maria,24,5655,RH,Jovem
Pedro,24,6407,TI,Jovem
João,38,7597,RH,Adulto
Pedro,26,6928,RH,Jovem
Maria,26,8103,RH,Jovem
Maria,60,7620,Financeiro,Sênior
João,44,6552,RH,Sênior
João,44,2975,TI,Sênior
Maria,50,6810,TI,Sênior
Ana,20,2564,Financeiro,Jovem
Pedro,39,9187,TI,Adulto
Carlos,20,5865,TI,Jovem
Maria,29,3708,TI,Jovem
Pedro,31,3901,Financeiro,Adulto
Ana,56,6359,Financeiro,Sênior
Maria,29,6027,TI,Jovem
Carlos,22,2679,TI,Jovem
Maria,38,3172,TI,Adulto
João,38,5237,RH,Adulto
João,59,9994,RH,Sênior
Carlos,47,8875,RH,Sênior
Ana,50,5201,RH,Sênior
Maria,33,6798,TI,Adulto
Ana,55,6602,RH,Sênior
Pedro,48,2562,TI,Sênior
Maria,60,8476,TI,Sênior
Pedro,53,2713,RH,Sênior
Ana,56,8734,TI,Sênior
Ana,42,8179,RH,Sênior
Ana,56,7126,TI,Sênior
Ana,21,3501,TI,Jovem
Carlos,46,8684,RH,Sênior
João,45,3195,RH,Sênior
Carlos,44,7826,Financeiro,Sênior
Pedro,58,2560,Financeiro,Sênior
João,20,5539,RH,Jovem
Carlos,59,3450,RH,Sênior
Ana,50,7215,Financeiro,Sênior
Maria,34,2663,Financeiro,Adulto
Carlos,24,5534,TI,Jovem
Maria,36,7574,TI,Adulto
Pedro,57,4093,TI,Sênior
Pedro,37,3229,RH,Adulto
Maria,42,2756,Financeiro,Sênior
João,48,3821,RH,Sênior
João,50,9068,TI,Sênior
João,54,4628,Financeiro,Sênior
Ana,35,7278,RH,Adulto
João,39,2558,Financeiro,Adulto
Maria,60,5457,TI,Sênior
João,22,2600,TI,Jovem
Maria,51,9332,RH,Sênior
Carlos,42,8051,RH,Sênior
Ana,51,8241,TI,Sênior
Pedro,44,8245,TI,Sênior
Maria,27,3896,RH,Jovem
Pedro,20,7017,TI,Jovem
Carlos,52,3763,RH,Sênior
Pedro,39,9643,RH,Adulto
João,22,7338,RH,Jovem
Ana,34,4160,Financeiro,Adulto
Ana,20,8537,TI,Jovem
Pedro,50,6448,RH,Sênior
Pedro,46,5803,TI,Sênior
Maria,25,4762,RH,Jovem
Pedro,32,3583,TI,Adulto
João,20,7838,RH,Jovem
Maria,36,7763,RH,Adulto
Carlos,51,5712,RH,Sênior
Maria,50,5165,RH,Sênior
João,40,6386,TI,Sênior
Ana,42,4201,TI,Sênior
Maria,21,6478,TI,Jovem
João,47,6187,TI,Sênior
Ana,36,5924,RH,Adulto
Ana,32,6108,Financeiro,Adulto
Maria,54,4016,TI,Sênior
Carlos,35,7271,RH,Adulto
João,33,6026,RH,Adulto
Maria,23,9064,Financeiro,Jovem
Maria,21,9051,Financeiro,Jovem
João,22,5299,TI,Jovem
Pedro,45,6050,TI,Sênior
Carlos,55,3798,RH,Sênior
Maria,28,2950,TI,Jovem
Maria,27,3869,RH,Jovem
Pedro,35,4499,TI,Adulto
Maria,21,5596,TI,Jovem
Ana,46,3595,RH,Sênior
João,31,8786,TI,Adulto
Ana,38,8782,RH,Adulto
Maria,37,3254,TI,Adulto
João,29,5504,RH,Jovem
João,36,4090,TI,Adulto
João,53,6998,TI,Sênior
João,31,7270,RH,Adulto
Carlos,20,6918,Financeiro,Jovem
Ana,49,6596,RH,Sênior
Maria,26,7388,Financeiro,Jovem
Maria,27,5295,TI,Jovem
Ana,21,5139,TI,Jovem
João,20,9417,RH,Jovem
Pedro,38,3477,Financeiro,Adulto
Ana,56,6202,TI,Sênior
Ana,39,6460,RH,Adulto
Ana,23,9114,TI,Jovem
Maria,23,9984,TI,Jovem
Carlos,21,9264,RH,Jovem
João,23,5758,RH,Jovem
Pedro,58,6893,TI,Sênior
João,56,9813,Financeiro,Sênior
Pedro,29,8792,TI,Jovem
Pedro,45,3723,TI,Sênior
Maria,58,7171,TI,Sênior
João,43,5209,Financeiro,Sênior
Carlos,57,5476,Financeiro,Sênior
Ana,24,5827,TI,Jovem
João,46,6113,TI,Sênior
Ana,55,3636,TI,Sênior
Pedro,50,3057,TI,Sênior
João,22,9117,Financeiro,Jovem
Pedro,20,7919,RH,Jovem
João,51,4432,TI,Sênior
Pedro,35,5128,Financeiro,Adulto
Carlos,46,9794,RH,Sênior
João,27,6049,TI,Jovem
Maria,24,9344,RH,Jovem
Ana,47,4281,RH,Sênior
Pedro,42,3271,RH,Sênior
Carlos,50,7580,Financeiro,Sênior
João,45,6656,TI,Sênior
Ana,50,8703,Financeiro,Sênior
Ana,57,7228,RH,Sênior
João,55,7033,TI,Sênior
Pedro,60,5798,RH,Sênior
Carlos,21,4941,TI,Jovem
Carlos,58,2998,RH,Sênior
Carlos,28,8344,TI,Jovem
Pedro,51,5404,RH,Sênior
João,31,6624,TI,Adulto
Pedro,34,5240,TI,Adulto
Ana,30,8951,Financeiro,Adulto
Carlos,24,5624,RH,Jovem
João,57,5814,TI,Sênior
Ana,41,7877,TI,Sênior
Ana,45,4187,RH,Sênior
Ana,40,4974,RH,Sênior
Carlos,28,6320,TI,Jovem
Maria,55,7847,RH,Sênior
João,44,6930,RH,Sênior
Carlos,27,5454,Financeiro,Jovem
Maria,60,2732,RH,Sênior
Carlos,31,8730,RH,Adulto
Pedro,40,3563,RH,Sênior
João,32,4013,TI,Adulto
Pedro,39,6678,Financeiro,Adulto
Ana,55,3424,RH,Sênior
Ana,26,7499,Financeiro,Jovem
Pedro,38,7823,TI,Adulto
Pedro,37,9163,TI,Adulto
Maria,42,6146,TI,Sênior
João,51,4126,RH,Sênior
Pedro,52,8168,RH,Sênior
Maria,48,9870,Financeiro,Sênior
Ana,36,5018,RH,Adulto
Pedro,20,7190,Financeiro,Jovem
João,28,5019,RH,Jovem
Pedro,50,4936,RH,Sênior
Pedro,39,3611,RH,Adulto
Carlos,53,6778,Financeiro,Sênior
Maria,37,4072,RH,Adulto
Ana,35,4851,TI,Adulto
Maria,50,9672,RH,Sênior
Carlos,40,6351,RH,Sênior
Ana,51,6541,RH,Sênior
Maria,57,3485,Financeiro,Sênior
Maria,25,8196,RH,Jovem
Pedro,33,7814,RH,Adulto
Carlos,27,9448,TI,Jovem
Ana,34,3729,TI,Adulto
Ana,38,5320,TI,Adulto
Ana,32,6105,Financeiro,Adulto
Maria,37,7676,RH,Adulto
Pedro,50,5702,RH,Sênior
Ana,42,6144,TI,Sênior
Pedro,47,4409,TI,Sênior
Maria,38,8080,RH,Adulto
Ana,46,7602,RH,Sênior
Pedro,20,5153,Financeiro,Jovem
João,55,6725,RH,Sênior
Carlos,27,3309,RH,Jovem
João,33,8653,TI,Adulto
João,44,7271,TI,Sênior
Ana,37,6832,TI,Adulto
João,33,6447,TI,Adulto
Ana,37,6808,Financeiro,Adulto
João,59,5767,RH,Sênior
Maria,37,5330,Financeiro,Adulto
Maria,24,7182,RH,Jovem
João,56,2648,Financeiro,Sênior
Pedro,36,9854,RH,Adulto
Carlos,39,6386,RH,Adulto
Carlos,34,4735,Financeiro,Adulto
Pedro,26,8594,RH,Jovem
Maria,48,9505,RH,Sênior
João,50,9098,TI,Sênior
Carlos,35,2834,RH,Adulto
Pedro,40,8794,Financeiro,Sênior
Maria,28,6221,TI,Jovem
Carlos,43,5476,Financeiro,Sênior
Ana,25,9521,RH,Jovem
Carlos,50,5492,TI,Sênior
Maria,36,7455,RH,Adulto
João,47,5281,RH,Sênior
João,57,4595,TI,Sênior
João,40,4129,TI,Sênior
Ana,24,8863,RH,Jovem
Pedro,26,5228,TI,Jovem
Pedro,41,5651,RH,Sênior
Pedro,60,9826,RH,Sênior
Pedro,30,3710,TI,Adulto
Maria,27,9758,RH,Jovem
Ana,45,4872,RH,Sênior
Maria,47,4439,RH,Sênior
João,32,9585,RH,Adulto
Carlos,25,7649,TI,Jovem
Carlos,57,3374,Financeiro,Sênior
Maria,51,5471,TI,Sênior
Carlos,50,6979,TI,Sênior
Maria,41,5147,RH,Sênior
Ana,39,3539,TI,Adulto
Maria,46,5232,RH,Sênior
Carlos,59,7322,Financeiro,Sênior
João,34,9238,Financeiro,Adulto
Carlos,47,5771,RH,Sênior
João,43,9722,Financeiro,Sênior
Carlos,44,5156,TI,Sênior
Ana,27,3216,TI,Jovem
Carlos,28,9562,RH,Jovem
Pedro,48,9656,TI,Sênior
João,28,9131,RH,Jovem
Carlos,39,3878,TI,Adulto
Ana,43,8050,TI,Sênior
João,43,3432,RH,Sênior
Carlos,58,6933,TI,Sênior
Carlos,49,9045,TI,Sênior
João,44,6750,RH,Sênior
Maria,31,6570,RH,Adulto
Ana,21,9117,Financeiro,Jovem
Maria,38,8857,TI,Adulto
Pedro,28,9584,Financeiro,Jovem
Maria,20,3955,Financeiro,Jovem
Carlos,53,5923,TI,Sênior
Maria,27,5954,RH,Jovem
Maria,45,8569,TI,Sênior
João,32,2702,RH,Adulto
Maria,25,5890,TI,Jovem
João,23,4339,RH,Jovem
Carlos,54,8977,Financeiro,Sênior
João,23,8125,Financeiro,Jovem
Ana,20,3652,TI,Jovem
Maria,57,4073,TI,Sênior
João,44,4615,TI,Sênior
Ana,56,8862,TI,Sênior
Maria,21,3383,TI,Jovem
Ana,44,5527,Financeiro,Sênior
Maria,29,6544,RH,Jovem
Pedro,59,4678,RH,Sênior
Ana,30,2922,TI,Adulto
João,30,9971,TI,Adulto
Ana,49,4987,RH,Sênior
João,20,3932,Financeiro,Jovem
Ana,51,8821,TI,Sênior
João,37,4741,RH,Adulto
Pedro,55,3977,RH,Sênior
João,47,8272,RH,Sênior
João,48,3184,Financeiro,Sênior
Maria,52,5613,Financeiro,Sênior
Pedro,48,6714,RH,Sênior
Pedro,60,3060,TI,Sênior
João,45,4283,RH,Sênior
Carlos,21,4129,TI,Jovem
João,58,6523,Financeiro,Sênior
Carlos,35,4244,RH,Adulto
Ana,20,4590,Financeiro,Jovem
Maria,39,9630,TI,Adulto
João,48,5197,Financeiro,Sênior
Pedro,53,5190,TI,Sênior
Carlos,50,5588,TI,Sênior
Pedro,56,9787,RH,Sênior
Pedro,45,8482,TI,Sênior
Maria,50,7594,RH,Sênior
Carlos,50,2833,RH,Sênior
João,28,8206,TI,Jovem
João,34,4439,Financeiro,Adulto
Maria,25,6819,TI,Jovem
Pedro,58,6692,TI,Sênior
Carlos,40,6331,TI,Sênior
Carlos,36,9338,RH,Adulto
João,20,3883,RH,Jovem
João,47,3340,RH,Sênior
Ana,38,2827,RH,Adulto
João,29,3470,Financeiro,Jovem
Pedro,20,3706,TI,Jovem
Maria,31,9248,RH,Adulto
Carlos,44,4311,RH,Sênior
Maria,43,7331,RH,Sênior
Maria,35,6082,Financeiro,Adulto
João,44,6273,TI,Sênior
Maria,50,8147,RH,Sênior
Ana,40,3230,RH,Sênior
Maria,56,6221,Financeiro,Sênior
Ana,46,8993,Financeiro,Sênior
João,27,6720,TI,Jovem
Carlos,22,8472,RH,Jovem
Carlos,35,2542,RH,Adulto
Maria,40,5057,RH,Sênior
Maria,21,4850,TI,Jovem
João,56,8171,Financeiro,Sênior
Carlos,25,2987,RH,Jovem
Maria,34,5126,RH,Adulto
Carlos,44,2541,RH,Sênior
Maria,26,3475,RH,Jovem
Pedro,44,5086,TI,Sênior
João,36,9277,Financeiro,Adulto
Pedro,48,6215,Financeiro,Sênior
Carlos,48,6017,Financeiro,Sênior
Pedro,51,2793,TI,Sênior
Ana,39,3841,TI,Adulto
Maria,39,4753,Financeiro,Adulto
Ana,32,7334,RH,Adulto
Carlos,53,8375,RH,Sênior
Ana,23,5751,RH,Jovem
Maria,42,9713,RH,Sênior
Carlos,28,5129,TI,Jovem
João,54,4028,RH,Sênior
João,35,2707,Financeiro,Adulto
Ana,24,9954,RH,Jovem
Pedro,32,4088,RH,Adulto
João,41,5289,TI,Sênior
Maria,52,7795,TI,Sênior
Pedro,36,6767,RH,Adulto
Carlos,48,8482,Financeiro,Sênior
Maria,51,2515,Financeiro,Sênior
Carlos,36,9796,TI,Adulto
Carlos,26,4289,Financeiro,Jovem
Ana,46,7042,TI,Sênior
Carlos,28,4509,TI,Jovem
Ana,29,5943,RH,Jovem
